0x6db0894203e0e0e469add61f1c95e84432858346, 5.5126828E12, 1.0420609E-29
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b, 7.96054E11, 1.5047787E-30
0x5098af0906cde6ed63f4dfd3734d6db08d15c620, 5.0E8, 0.65793794
0x53fbcb0c8624de7f2819d014400b8ad2e9d2c73f, 1.31460005E13, 6.0967613E-33
0x7e0e2a962fb6a6842d6d1c4973101e139ea77811, 5.1037251E12, 9.647558E-30
0x8be1a00007e646a02b4fb613606795a6a617bc4f, 7.958762E9, 1.5044425E-32
0xd4fa2130949a51e5d77a5d43d1911fd0786d9624, 1.56363538E11, 6.124381E-10
0x3650e0d4e30f5d59f2796d20bf242bdba311a6da, 3.04194079E14, 4.6129937E-28
0xf6309fb59b7e63f3ffb76e0dbd29e4eadae02426, 3.10400076E13, 148.92041
0x3143cf35ba7aad7d344a27b4207e47a1ab06bacb, 5.0E9, 8.707E-41
0xabfb11cd8954babf095cda897ebb44a92b87e3b1, 1.96329996E11, 3.7112207E-31
0xbf8887fc01b2cb22dddf6129c7dc6302ca59a350, 6.76344E12, 1.083918E-8
0x0f0f18e805f430a383e7c7f64cf5071965725c16, 1.42542197E14, 8.857673E-29
0x5ac0992b2e118f1c641ebb14c71469a909cb9f3e, 5819.0, 3.0455638E-9
0x0a45b77a3c4d600c6e5999a76bb70f2d53a794a4, 2.50999996E12, 4.7163478E-30
0xd9f146aaf37f6940621d55c370876521677ff2cb, 2.0150987E12, 1.127619E-30
0xfc907b07fcf3ed79be48b7139741ec6bcd7c1365, 1.07479368E12, 1.2703785E-15
0x931be42120ac01f548eea17ad9ea92d3a319091e, 2.01938567E12, 4.08E-43
0xfa29e806425f551c1ea6fb9a6f5ec22bb1eb4bb7, 1.61339003E10, 3.0497866E-32
0x36b8bb45e3b0dcd2d51d4d1efab37e088367f5b5, 2.03000203E13, 5.5843697E-30
0x3d7bd92d53449b356affb75c35c6bebf44d2819b, 3.00000005E12, 5.777871E-32
0xa6024cefa71e107bbd9d8d0845d150653bcb722f, 2.82811171E12, 2.3530497E-30
0x61342793cfed2f03146958c9211d4d82c16122c3, 2.67760446E13, 5.061468E-29
0xd47bdd78c4eca4b5ac941a4b4cf62b34be730c42, 100000.0, 1.8193397E-18
0x276701908a96a8be34a6f9f19654e49da202d436, 5.2770641E12, 1.3594194E-17
0xcdf9324ea60df5f892a5611793b3ecb52d7c8d0c, 3.01000006E12, 5.6708917E-30
0xe817399ffa34e5fab618d9f9ea6878e2023bf1be, 3.06443374E12, 5.6155107E-30
0x571456f6919ff85fecd0e9d89313c0f1f7424b9c, 5.7871916E12, 1.17E-42
0x6ed7576873d622e15851b13808e3799277ebeaa7, 1.49458944E11, 5.8539446E-10
0x2f3593fb5a2b151f1586c77dd687b045fe4e79cc, 2.11007642E9, 6.954573E-20
0x6dee7de554102dbb6e0eea0ef21480c1cdc66bbb, 4.7961631E13, 5.5361143E-5
0x903c82db5fb4660ddc316ba334a7e9e09967e774, 1.95853992E11, 3.702223E-31
0x780fc64eca9ed5be18d19d74be50cdb41e8103da, 6.4006951E12, 0.11368133
0x0907db20504fbc7c3293dca3f2f1a2ea6aa63e61, 1.0E12, 3.0367138E-31
0x70a50b5dd7a00b7d3bde12a4244c9bbca438a410, 2.12339825E12, 4.0138535E-30
0xba7d524afc9586bd9e61d6f3f6d8e694cd2c4bdd, 1.79906449E13, 6.280073E-30
